id,date,hour,station_id,aqi,main_pollutant,co,co_avg8,co_avg24,co_iaqi,no2,no2_avg8,no2_avg24,no2_iaqi,so2,so2_avg8,so2_avg24,so2_iaqi,o3,o3_avg8,o3_avg24,o3_iaqi,pm10,pm10_avg8,pm10_avg24,pm10_iaqi,pm25,pm25_avg8,pm25_avg24,pm25_iaqi,data_source,create_date,miss_data,this_id
22843,2014/1/16,3,110000002,NULL,NULL,4900,NULL,4000,50,129,NULL,102,65,158,NULL,101,52,10,NULL,18,6,397,NULL,200,125,370,NULL,168,218,2,59:02.2,1,929
22844,2014/1/16,4,110000002,NULL,NULL,5100,NULL,4000,51,131,NULL,104,66,161,NULL,105,52,8,NULL,18,6,392,NULL,210,130,377,NULL,180,230,2,59:02.2,1,930
22845,2014/1/16,5,110000002,NULL,NULL,4900,NULL,5000,50,124,NULL,105,62,157,NULL,110,51,8,NULL,18,6,311,NULL,217,134,303,NULL,187,237,2,59:02.2,1,931
22846,2014/1/16,6,110000002,NULL,NULL,4500,NULL,4000,45,126,NULL,107,63,155,NULL,114,51,8,NULL,18,6,312,NULL,223,137,290,NULL,194,244,2,59:02.2,1,932
22847,2014/1/16,7,110000002,NULL,NULL,3700,NULL,4000,37,115,NULL,108,58,195,NULL,119,57,7,NULL,18,6,263,NULL,225,138,265,NULL,199,249,2,59:02.2,1,933
22848,2014/1/16,8,110000002,NULL,NULL,3400,NULL,4000,34,111,NULL,108,56,138,NULL,120,46,8,NULL,18,6,245,NULL,227,139,251,NULL,202,252,2,59:02.2,1,934
22849,2014/1/16,9,110000002,NULL,NULL,3200,NULL,4000,32,109,NULL,109,55,122,NULL,123,41,7,NULL,18,6,254,NULL,229,140,264,NULL,207,257,2,59:02.2,1,935
22850,2014/1/16,10,110000002,NULL,NULL,3500,NULL,4000,35,109,NULL,109,55,133,NULL,125,45,8,NULL,18,6,280,NULL,232,141,289,NULL,212,262,2,59:02.2,1,936
22851,2014/1/16,11,110000002,NULL,NULL,4000,NULL,4000,40,110,NULL,108,55,135,NULL,126,45,13,NULL,18,6,288,NULL,232,141,298,NULL,215,265,2,59:02.2,1,937
22852,2014/1/16,12,110000002,NULL,NULL,5100,NULL,4000,51,129,NULL,108,65,144,NULL,126,48,14,NULL,18,6,340,NULL,237,144,313,NULL,220,270,2,59:02.2,1,938
22853,2014/1/16,13,110000002,NULL,NULL,3400,NULL,4000,34,99,NULL,106,50,110,NULL,125,37,21,NULL,21,7,294,NULL,237,144,300,NULL,223,273,2,59:02.2,1,939
22854,2014/1/16,14,110000002,NULL,NULL,700,NULL,4000,7,34,NULL,103,17,36,NULL,121,12,39,NULL,40,13,39,NULL,230,140,28,NULL,216,266,2,59:02.2,1,940
22855,2014/1/16,15,110000002,NULL,NULL,400,NULL,3000,4,28,NULL,100,14,30,NULL,117,10,45,NULL,45,14,27,NULL,224,137,26,NULL,211,261,2,59:02.2,1,941
22856,2014/1/16,16,110000002,NULL,NULL,300,NULL,3000,3,29,NULL,97,15,29,NULL,115,10,47,NULL,48,15,32,NULL,220,135,26,NULL,207,257,2,59:02.2,1,942
22857,2014/1/16,17,110000002,NULL,NULL,1000,NULL,3000,10,49,NULL,96,25,64,NULL,114,22,42,NULL,48,15,108,NULL,220,135,79,NULL,206,256,2,59:02.2,1,943
22858,2014/1/16,18,110000002,NULL,NULL,2300,NULL,3000,23,87,NULL,96,44,124,NULL,116,42,26,NULL,48,15,264,NULL,226,138,238,NULL,213,263,2,59:02.2,1,944
22859,2014/1/16,19,110000002,NULL,NULL,2000,NULL,3000,20,91,NULL,97,46,97,NULL,117,33,13,NULL,48,15,190,NULL,230,140,189,NULL,217,267,2,59:02.2,1,945
22860,2014/1/16,20,110000002,NULL,NULL,2200,NULL,3000,23,94,NULL,97,47,97,NULL,118,33,8,NULL,48,15,175,NULL,233,142,176,NULL,220,270,2,59:02.2,1,946
22861,2014/1/16,21,110000002,NULL,NULL,2800,NULL,4000,28,98,NULL,98,49,119,NULL,120,40,8,NULL,48,15,241,NULL,238,144,223,NULL,225,275,2,59:02.2,1,947
22862,2014/1/16,22,110000002,NULL,NULL,4300,NULL,4000,43,112,NULL,99,56,116,NULL,122,39,5,NULL,48,15,403,NULL,250,150,377,NULL,237,287,2,59:02.2,1,948
22863,2014/1/16,23,110000002,NULL,NULL,5000,NULL,4000,50,114,NULL,100,57,112,NULL,123,38,4,NULL,48,15,446,NULL,262,156,423,NULL,249,299,2,59:02.2,1,949
22864,2014/1/17,0,110000002,NULL,NULL,4600,NULL,4000,46,101,NULL,99,51,112,NULL,119,38,4,NULL,48,15,357,NULL,269,160,365,NULL,259,309,2,59:02.2,1,950
22865,2014/1/17,1,110000002,NULL,NULL,5000,NULL,4000,50,100,NULL,97,50,103,NULL,115,35,5,NULL,48,15,330,NULL,267,159,352,NULL,260,310,2,59:02.2,1,951
22866,2014/1/17,2,110000002,NULL,NULL,5200,NULL,4000,52,100,NULL,97,50,103,NULL,115,35,5,NULL,48,15,303,NULL,263,157,337,NULL,258,308,2,59:02.2,1,952
22867,2014/1/17,3,110000002,NULL,NULL,5200,NULL,4000,52,91,NULL,96,46,108,NULL,113,36,4,NULL,48,15,303,NULL,263,157,337,NULL,258,308,2,59:02.2,1,953
22868,2014/1/17,4,110000002,NULL,NULL,4900,NULL,4000,50,84,NULL,94,42,104,NULL,111,35,4,NULL,48,15,251,NULL,257,154,295,NULL,255,305,2,59:02.2,1,954
22869,2014/1/17,5,110000002,NULL,NULL,5600,NULL,4000,56,83,NULL,92,42,97,NULL,108,33,5,NULL,48,15,269,NULL,256,153,307,NULL,255,305,2,59:02.2,1,955
22870,2014/1/17,6,110000002,NULL,NULL,4000,NULL,4000,40,75,NULL,90,38,83,NULL,105,28,5,NULL,48,15,224,NULL,252,151,268,NULL,254,304,2,59:02.2,1,956
22871,2014/1/17,7,110000002,NULL,NULL,2400,NULL,4000,24,67,NULL,88,34,73,NULL,100,25,5,NULL,48,15,131,NULL,246,148,184,NULL,251,301,2,59:02.2,1,957
22872,2014/1/17,8,110000002,NULL,NULL,1100,NULL,4000,12,57,NULL,NULL,NULL,63,NULL,NULL,NULL,13,NULL,48,15,89,NULL,NULL,NULL,134.5,NULL,NULL,NULL,2,59:02.2,1no2so2pm10pm25,958
22873,2014/1/17,9,110000002,NULL,NULL,1100,NULL,4000,12,47,NULL,83,24,53,NULL,94,18,13,NULL,48,15,47,NULL,230,140,85,NULL,237,287,2,59:02.2,1,959
22874,2014/1/17,10,110000002,NULL,NULL,1100,NULL,4000,12,48,NULL,80,24,47,NULL,91,16,14,NULL,48,15,51,NULL,220,135,81,NULL,229,279,2,59:02.2,1,960
22875,2014/1/17,11,110000002,NULL,NULL,1500,NULL,3000,15,58,NULL,75,29,78,NULL,85,26,17,NULL,48,15,91,NULL,201,126,112,NULL,211,261,2,59:02.2,1,961
22876,2014/1/17,12,110000002,NULL,NULL,1500,NULL,3000,15,58,NULL,75,29,78,NULL,85,26,17,NULL,48,15,91,NULL,201,126,112,NULL,211,261,2,59:02.2,1,962
22877,2014/1/17,13,110000002,NULL,NULL,1400,NULL,3000,14,56,NULL,73,28,94,NULL,84,32,27,NULL,48,15,89,NULL,192,121,105,NULL,203,253,2,59:02.2,1,963
22878,2014/1/17,14,110000002,NULL,NULL,300,NULL,3000,3,21,NULL,73,11,25,NULL,84,9,53,NULL,54,17,57,NULL,193,122,27,NULL,203,253,2,59:02.2,1,964
22879,2014/1/17,15,110000002,NULL,NULL,300,NULL,3000,3,22,NULL,72,11,22,NULL,84,8,55,NULL,55,18,62,NULL,194,122,16,NULL,203,253,2,59:02.2,1,965
22880,2014/1/17,16,110000002,NULL,NULL,200,NULL,3000,2,23,NULL,72,12,22,NULL,83,8,54,NULL,55,18,82,NULL,196,123,17,NULL,202,252,2,59:02.2,1,966
22881,2014/1/17,17,110000002,NULL,NULL,200,NULL,3000,2,28,NULL,71,14,17,NULL,81,6,48,NULL,55,18,46,NULL,194,122,14,NULL,200,250,2,59:02.2,1,967
22882,2014/1/17,18,110000002,NULL,NULL,600,NULL,3000,6,46,NULL,67,23,29,NULL,74,10,27,NULL,55,18,39,NULL,178,114,23,NULL,184,234,2,59:02.2,1,968
22883,2014/1/17,19,110000002,NULL,NULL,600,NULL,3000,6,46,NULL,67,23,29,NULL,74,10,27,NULL,55,18,39,NULL,178,114,23,NULL,184,234,2,59:02.2,1,969
22884,2014/1/17,20,110000002,NULL,NULL,800,NULL,3000,8,56,NULL,66,28,37,NULL,72,13,19,NULL,55,18,42,NULL,173,112,32,NULL,178,228,2,59:02.2,1,970
22885,2014/1/17,21,110000002,NULL,NULL,1200,NULL,3000,12,64,NULL,64,32,39,NULL,68,13,12,NULL,55,18,47,NULL,165,108,33,NULL,156,206,2,59:02.2,1,971
22886,2014/1/17,22,110000002,NULL,NULL,1000,NULL,3000,10,59,NULL,62,30,30,NULL,65,10,9,NULL,55,18,38,NULL,150,100,33,NULL,156,206,2,59:02.2,1,972
22887,2014/1/17,23,110000002,NULL,NULL,800,NULL,3000,8,52,NULL,60,26,29,NULL,61,10,15,NULL,55,18,32,NULL,132,91,31,NULL,139,184,2,59:02.2,1,973
22888,2014/1/18,0,110000002,NULL,NULL,1000,NULL,2000,10,50,NULL,57,25,28,NULL,58,10,19,NULL,55,18,39,NULL,116,83,33,NULL,124,162,2,59:02.2,1,974
22889,2014/1/18,1,110000002,NULL,NULL,300,NULL,2000,3,19,NULL,51,10,21,NULL,50,7,47,NULL,55,18,18,NULL,89,70,12,NULL,95,125,2,59:02.2,1,975
22890,2014/1/18,2,110000002,NULL,NULL,300,NULL,2000,3,24,NULL,48,12,30,NULL,47,10,41,NULL,55,18,17,NULL,77,64,12,NULL,82,108,2,59:02.2,1,976
22891,2014/1/18,3,110000002,NULL,NULL,300,NULL,2000,3,24,NULL,48,12,30,NULL,47,10,41,NULL,55,18,17,NULL,77,64,12,NULL,82,108,2,59:02.2,1,977
22892,2014/1/18,4,110000002,NULL,NULL,500,NULL,2000,5,27,NULL,45,14,45,NULL,45,15,37,NULL,55,18,25,NULL,68,59,14,NULL,70,93,2,59:02.2,1,978
22893,2014/1/18,5,110000002,NULL,NULL,500,NULL,1000,5,30.5,NULL,44,NULL,43,NULL,42,15,31,NULL,55,18,19,NULL,58,54,13,NULL,58,78,2,59:02.2,1no2,979
22894,2014/1/18,6,110000002,NULL,NULL,700,NULL,1000,7,34,NULL,42,17,58,NULL,41,20,25,NULL,55,18,22,NULL,49,49,19,NULL,47,65,2,59:02.2,1,980
22895,2014/1/18,7,110000002,NULL,NULL,600,NULL,1000,6,38,NULL,41,19,69,NULL,41,23,22,NULL,55,18,25,NULL,45,45,22,NULL,40,57,2,59:02.2,1,981
22896,2014/1/18,8,110000002,NULL,NULL,600,NULL,1000,6,41,NULL,40,21,81,NULL,42,27,20,NULL,55,18,29,NULL,44,44,19,NULL,37,52,2,59:02.2,1,982
22897,2014/1/18,9,110000002,NULL,NULL,800,NULL,1000,8,37,NULL,39,19,62,NULL,42,21,26,NULL,55,18,39,NULL,42,42,24,NULL,32,45,2,59:02.2,1,983
22898,2014/1/18,10,110000002,NULL,NULL,800,NULL,1000,8,37,NULL,39,19,62,NULL,42,21,26,NULL,55,18,39,NULL,42,42,24,NULL,32,45,2,59:02.2,1,984
22899,2014/1/18,11,110000002,NULL,NULL,800,NULL,1000,8,36,NULL,39,18,88,NULL,43,30,30,NULL,55,18,42,NULL,42,42,26,NULL,29,42,2,59:02.2,1,985
22900,2014/1/18,12,110000002,NULL,NULL,600,NULL,1000,6,32,NULL,37,16,84,NULL,43,28,37,NULL,55,18,32,NULL,39,39,25,NULL,26,36,2,59:02.2,1,986
22901,2014/1/18,13,110000002,NULL,NULL,700,NULL,1000,7,32,NULL,36,16,58,NULL,42,20,42,NULL,55,18,39,NULL,37,37,25,NULL,22,32,2,59:02.2,1,987
22902,2014/1/18,14,110000002,NULL,NULL,500,NULL,1000,5,29,NULL,37,15,45,NULL,42,15,46,NULL,55,18,33,NULL,36,36,29,NULL,22,32,2,59:02.2,1,988
22903,2014/1/18,15,110000002,NULL,NULL,600,NULL,1000,6,37,NULL,37,19,48,NULL,43,16,41,NULL,55,17,51,NULL,36,36,31,NULL,23,33,2,59:02.2,1,989
22904,2014/1/18,16,110000002,NULL,NULL,1400,NULL,1000,14,72,NULL,39,36,49,NULL,45,17,38,NULL,48,15,119,NULL,37,37,77,NULL,26,36,2,59:02.2,1,990
22905,2014/1/18,17,110000002,NULL,NULL,1700,NULL,1000,17,85,NULL,42,43,46,NULL,46,16,35,NULL,47,15,145,NULL,41,41,124,NULL,30,43,2,59:02.2,1,991
22906,2014/1/18,18,110000002,NULL,NULL,1900,NULL,1000,19,90,NULL,44,45,51,NULL,47,17,22,NULL,47,15,155,NULL,46,46,128,NULL,35,50,2,59:02.2,1,992
22907,2014/1/18,19,110000002,NULL,NULL,1300,NULL,1000,13,69,NULL,46,35,41,NULL,48,14,18,NULL,47,15,99,NULL,53,52,93,NULL,42,58,2,59:02.2,1,993
22908,2014/1/18,20,110000002,NULL,NULL,1300,NULL,1000,13,69,NULL,46,35,41,NULL,48,14,18,NULL,47,15,99,NULL,53,52,93,NULL,42,58,2,59:02.2,1,994
22909,2014/1/18,21,110000002,NULL,NULL,1900,NULL,1000,19,90,NULL,48,45,53,NULL,49,18,6,NULL,47,15,122,NULL,59,55,117,NULL,48,66,2,59:02.2,1,995
22910,2014/1/18,22,110000002,NULL,NULL,1900,NULL,1000,19,90,NULL,48,45,53,NULL,49,18,6,NULL,47,15,122,NULL,59,55,117,NULL,48,66,2,59:02.2,1,996
22911,2014/1/18,23,110000002,NULL,NULL,2300,NULL,1000,23,94,NULL,50,47,66,NULL,51,22,6,NULL,47,15,143,NULL,63,57,134,NULL,52,71,2,59:02.2,1,997
22912,2014/1/19,0,110000002,NULL,NULL,2900,NULL,2000,29,97,NULL,52,49,83,NULL,53,28,7,NULL,47,15,161,NULL,68,59,153,NULL,57,78,2,59:02.2,1,998
22913,2014/1/19,1,110000002,NULL,NULL,2900,NULL,2000,29,87,NULL,58,44,94,NULL,59,32,6,NULL,47,15,134,NULL,80,65,126,NULL,68,91,2,59:02.2,1,999
22914,2014/1/19,2,110000002,NULL,NULL,2900,NULL,2000,29,87,NULL,58,44,94,NULL,59,32,6,NULL,47,15,134,NULL,80,65,126,NULL,68,91,2,59:02.2,1,1000
22915,2014/1/19,3,110000002,NULL,NULL,2700,NULL,2000,27,88,NULL,61,44,93,NULL,62,31,7,NULL,47,15,129,NULL,85,68,124,NULL,72,97,2,59:02.2,1,1001
22916,2014/1/19,4,110000002,NULL,NULL,2300,NULL,2000,23,80,NULL,63,40,81,NULL,63,27,6,NULL,47,15,103,NULL,88,69,104,NULL,76,101,2,59:02.2,1,1002
22917,2014/1/19,5,110000002,NULL,NULL,2200,NULL,2000,23,71,NULL,65,36,77,NULL,65,26,4,NULL,47,15,86,NULL,93,72,85,NULL,82,109,2,59:02.2,1,1003
22918,2014/1/19,6,110000002,NULL,NULL,2200,NULL,2000,23,71,NULL,65,36,77,NULL,65,26,4,NULL,47,15,86,NULL,93,72,85,NULL,82,109,2,59:02.2,1,1004
22919,2014/1/19,7,110000002,NULL,NULL,2300,NULL,2000,23,71,NULL,67,36,84,NULL,66,28,3,NULL,47,15,86,NULL,96,73,83,NULL,85,112,2,59:02.2,1,1005
22920,2014/1/19,8,110000002,NULL,NULL,3100,NULL,2000,31,82,NULL,68,41,99,NULL,67,33,7,NULL,47,15,123,NULL,100,75,112,NULL,89,117,2,59:02.2,1,1006
22921,2014/1/19,9,110000002,NULL,NULL,3400,NULL,2000,34,86,NULL,70,43,118,NULL,70,40,5,NULL,47,15,155,NULL,105,78,143,NULL,94,123,2,59:02.2,1,1007
22922,2014/1/19,10,110000002,NULL,NULL,3800,NULL,2000,38,88,NULL,72,44,115,NULL,72,39,6,NULL,47,15,162,NULL,110,80,151,NULL,99,130,2,59:02.2,1,1008
22923,2014/1/19,11,110000002,NULL,NULL,3500,NULL,3000,35,88,NULL,75,44,116,NULL,73,39,7,NULL,47,15,159,NULL,115,83,144,NULL,104,136,2,59:02.2,1,1009
22924,2014/1/19,12,110000002,NULL,NULL,3400,NULL,3000,34,87,NULL,79,44,133,NULL,78,45,14,NULL,47,15,180,NULL,126,88,167,NULL,115,149,2,59:02.2,1,1010
22925,2014/1/19,13,110000002,NULL,NULL,3300,NULL,3000,33,91,NULL,82,46,135,NULL,82,45,14,NULL,41,13,193,NULL,132,91,186,NULL,121,159,2,59:02.2,1,1011
22926,2014/1/19,14,110000002,NULL,NULL,2900,NULL,3000,29,88,NULL,84,44,131,NULL,85,44,16,NULL,39,13,187,NULL,138,94,178,NULL,127,167,2,59:02.2,1,1012
22927,2014/1/19,15,110000002,NULL,NULL,2900,NULL,3000,29,88,NULL,84,44,131,NULL,85,44,16,NULL,39,13,187,NULL,138,94,178,NULL,127,167,2,59:02.2,1,1013
22928,2014/1/19,16,110000002,NULL,NULL,2900,NULL,3000,29,96,NULL,85,48,137,NULL,89,46,14,NULL,35,11,200,NULL,141,96,173,NULL,131,173,2,59:02.2,1,1014
22929,2014/1/19,17,110000002,NULL,NULL,3100,NULL,3000,31,104,NULL,85,52,119,NULL,92,40,9,NULL,22,7,231,NULL,148,99,198,NULL,137,181,2,59:02.2,1,1015
22930,2014/1/19,18,110000002,NULL,NULL,3300,NULL,3000,33,106,NULL,86,53,112,NULL,95,38,8,NULL,22,7,231,NULL,148,99,198,NULL,137,181,2,59:02.2,1,1016
22931,2014/1/19,19,110000002,NULL,NULL,300,NULL,3000,3,29,NULL,82,15,9,NULL,92,3,50,NULL,54,17,345,NULL,161,106,23,NULL,131,172,2,59:02.2,1,1017
22932,2014/1/19,20,110000002,NULL,NULL,300,NULL,3000,3,29,NULL,82,15,9,NULL,92,3,50,NULL,54,17,345,NULL,161,106,23,NULL,131,172,2,59:02.2,1,1018
22933,2014/1/19,21,110000002,NULL,NULL,300,NULL,3000,3,29,NULL,80,15,13,NULL,91,5,46,NULL,54,17,314,NULL,170,110,26,NULL,127,167,2,59:02.2,1,1019
22934,2014/1/19,22,110000002,NULL,NULL,200,NULL,3000,2,16,NULL,77,8,8,NULL,89,3,57,NULL,57,18,239,NULL,175,113,19,NULL,123,162,2,59:02.2,1,1020
22935,2014/1/19,23,110000002,NULL,NULL,200,NULL,3000,2,9,NULL,74,5,6,NULL,86,2,64,NULL,65,21,269,NULL,180,115,19,NULL,119,155,2,59:02.2,1,1021
22936,2014/1/20,0,110000002,NULL,NULL,200,NULL,3000,2,11,NULL,70,6,6,NULL,83,2,64,NULL,65,21,205,NULL,182,116,14,NULL,113,147,2,59:02.2,1,1022
22937,2014/1/20,1,110000002,NULL,NULL,200,NULL,3000,2,8,NULL,66,4,6,NULL,79,2,65,NULL,66,21,143,NULL,180,115,13,NULL,107,139,2,59:02.2,1,1023
22938,2014/1/20,2,110000002,NULL,NULL,300,NULL,3000,3,7,NULL,63,4,5,NULL,76,2,64,NULL,66,21,89,NULL,178,114,11,NULL,102,133,2,59:02.2,1,1024
22939,2014/1/20,3,110000002,NULL,NULL,300,NULL,2000,3,9,NULL,60,5,4,NULL,72,2,61,NULL,66,21,70,NULL,176,113,11,NULL,97,128,2,59:02.2,1,1025
22940,2014/1/20,4,110000002,NULL,NULL,300,NULL,2000,3,8,NULL,57,4,3,NULL,69,1,60,NULL,66,21,39,NULL,173,112,6,NULL,93,122,2,59:02.2,1,1026
22941,2014/1/20,5,110000002,NULL,NULL,300,NULL,2000,3,10,NULL,54,5,3,NULL,66,1,59,NULL,66,21,19,NULL,170,110,6,NULL,89,118,2,59:02.2,1,1027
22942,2014/1/20,6,110000002,NULL,NULL,400,NULL,2000,4,21,NULL,52,11,10,NULL,63,4,48,NULL,66,21,16,NULL,167,109,4,NULL,86,114,2,59:02.2,1,1028
22943,2014/1/20,7,110000002,NULL,NULL,400,NULL,2000,4,20,NULL,50,10,10,NULL,60,4,49,NULL,66,21,16,NULL,164,107,8,NULL,83,110,2,59:02.2,1,1029
22944,2014/1/20,8,110000002,NULL,NULL,400,NULL,2000,4,20,NULL,47,10,13,NULL,56,5,50,NULL,66,21,23,NULL,160,105,8,NULL,79,104,2,59:02.2,1,1030
22945,2014/1/20,9,110000002,NULL,NULL,600,NULL,2000,6,29,NULL,45,15,15,NULL,52,5,41,NULL,66,21,31,NULL,155,103,17,NULL,73,98,2,59:02.2,1,1031
22946,2014/1/20,10,110000002,NULL,NULL,600,NULL,2000,6,25,NULL,42,13,16,NULL,48,6,45,NULL,66,21,34,NULL,150,100,15,NULL,68,91,2,59:02.2,1,1032
22947,2014/1/20,11,110000002,NULL,NULL,500,NULL,2000,5,17,NULL,39,9,11,NULL,44,4,51,NULL,66,21,26,NULL,144,97,12,NULL,62,84,2,59:02.2,1,1033
22948,2014/1/20,12,110000002,NULL,NULL,500,NULL,1000,5,19,NULL,34,10,14,NULL,34,5,52,NULL,66,21,46,NULL,134,92,15,NULL,51,69,2,59:02.2,1,1034
22949,2014/1/20,13,110000002,NULL,NULL,500,NULL,1000,5,19,NULL,34,10,14,NULL,34,5,52,NULL,66,21,46,NULL,134,92,15,NULL,51,69,2,59:02.2,1,1035
22950,2014/1/20,14,110000002,NULL,NULL,400,NULL,1000,4,18,NULL,31,9,14,NULL,29,5,54,NULL,66,21,50,NULL,128,89,17,NULL,44,61,2,59:02.2,1,1036
22951,2014/1/20,15,110000002,NULL,NULL,300,NULL,1000,3,17,NULL,25,9,8,NULL,18,3,54,NULL,66,21,37,NULL,115,83,9,NULL,30,42,2,59:02.2,1,1037
22952,2014/1/20,16,110000002,NULL,NULL,300,NULL,1000,3,17,NULL,25,9,8,NULL,18,3,54,NULL,66,21,37,NULL,115,83,9,NULL,30,42,2,59:02.2,1,1038
22953,2014/1/20,17,110000002,NULL,NULL,200,NULL,1000,2,24,NULL,18,12,62,NULL,12,21,49,NULL,66,21,26,NULL,99,75,11,NULL,15,21,2,59:02.2,1,1039
22954,2014/1/20,19,110000002,NULL,NULL,400,NULL,1000,4,22,NULL,18,11,43,NULL,16,15,51,NULL,66,21,18,NULL,77,64,13,NULL,13,18,2,59:02.2,1,1040
22955,2014/1/20,20,110000002,NULL,NULL,400,NULL,1000,4,21,NULL,18,11,17,NULL,17,6,52,NULL,66,21,15.5,NULL,NULL,NULL,10,NULL,12,17,2,59:02.2,1pm10,1041
22956,2014/1/20,21,110000002,NULL,NULL,400,NULL,1000,4,21,NULL,18,11,17,NULL,17,6,52,NULL,66,21,13,NULL,65,58,10,NULL,12,17,2,59:02.2,1,1042
22957,2014/1/20,22,110000002,NULL,NULL,500,NULL,1000,5,19,NULL,18,10,46,NULL,19,16,50,NULL,66,21,12,NULL,45,45,10,NULL,11,16,2,59:02.2,1,1043
22958,2014/1/20,23,110000002,NULL,NULL,500,NULL,1000,5,19,NULL,18,10,53,NULL,21,18,50,NULL,66,21,12,NULL,37,37,14,NULL,11,16,2,59:02.2,1,1044
22959,2014/1/21,0,110000002,NULL,NULL,500,NULL,1000,5,19,NULL,18,10,53,NULL,21,18,48,NULL,66,21,12,NULL,37,37,14,NULL,11,16,2,59:02.2,1,1045
22960,2014/1/21,1,110000002,NULL,NULL,400,NULL,1000,4,7,NULL,18,4,11,NULL,21,4,60,NULL,64,20,8,NULL,31,31,12,NULL,11,16,2,59:02.2,1,1046
22961,2014/1/21,2,110000002,NULL,NULL,500,NULL,1000,5,14,NULL,19,7,27,NULL,22,9,50,NULL,61,19,11,NULL,28,28,16,NULL,11,16,2,59:02.2,1,1047
22962,2014/1/21,3,110000002,NULL,NULL,500,NULL,1000,5,18,NULL,19,9,16,NULL,22,6,43,NULL,61,19,16,NULL,26,26,17,NULL,12,17,2,59:02.2,1,1048
22963,2014/1/21,4,110000002,NULL,NULL,500,NULL,1000,5,29,NULL,20,15,25,NULL,23,9,32,NULL,60,19,22,NULL,25,25,18,NULL,12,17,2,59:02.2,1,1049
22964,2014/1/21,5,110000002,NULL,NULL,600,NULL,1000,6,35.5,NULL,20,NULL,31,NULL,25,11,26,NULL,60,19,24,NULL,25,25,19,NULL,13,18,2,59:02.2,1no2,1050
22965,2014/1/21,6,110000002,NULL,NULL,600,NULL,1000,6,42,NULL,21,21,124,NULL,29,42,19,NULL,60,19,26,NULL,26,26,20,NULL,13,19,2,59:02.2,1,1051
22966,2014/1/21,7,110000002,NULL,NULL,700,NULL,1000,7,38,NULL,22,19,102,NULL,33,34,22,NULL,60,19,24,NULL,26,26,22,NULL,14,20,2,59:02.2,1,1052
22967,2014/1/21,8,110000002,NULL,NULL,700,NULL,1000,7,36,NULL,23,18,99,NULL,37,33,26,NULL,60,19,24,NULL,26,26,23,NULL,15,21,2,59:02.2,1,1053
22968,2014/1/21,9,110000002,NULL,NULL,700,NULL,1000,7,30,NULL,23,15,46,NULL,38,16,32,NULL,60,19,22,NULL,25,25,15,NULL,14,20,2,59:02.2,1,1054
22969,2014/1/21,10,110000002,NULL,NULL,700,NULL,1000,7,30,NULL,23,15,50,NULL,39,17,32,NULL,60,19,28,NULL,25,25,19,NULL,15,21,2,59:02.2,1,1055
22970,2014/1/21,11,110000002,NULL,NULL,700,NULL,1000,7,30,NULL,23,15,67,NULL,42,23,33,NULL,60,19,24,NULL,25,25,19,NULL,15,21,2,59:02.2,1,1056
22971,2014/1/21,12,110000002,NULL,NULL,500,NULL,1000,5,21,NULL,23,11,35,NULL,43,12,46,NULL,60,19,13,NULL,25,25,17,NULL,15,22,2,59:02.2,1,1057
22972,2014/1/21,13,110000002,NULL,NULL,400,NULL,0,NULL,18.5,NULL,NULL,NULL,28,NULL,NULL,NULL,53,NULL,NULL,NULL,15,NULL,NULL,NULL,17.5,NULL,NULL,NULL,2,59:02.2,1cono2so2o3pm10pm25,1058
22973,2014/1/21,14,110000002,NULL,NULL,300,NULL,1000,3,16,NULL,23,8,21,NULL,43,7,60,NULL,60,19,17,NULL,22,22,18,NULL,15,22,2,59:02.2,1,1059
22974,2014/1/21,15,110000002,NULL,NULL,900,NULL,1000,9,32,NULL,24,16,24,NULL,44,8,48,NULL,61,19,17,NULL,20,20,20,NULL,16,23,2,59:02.2,1pm10,1060
22975,2014/1/21,16,110000002,NULL,NULL,900,NULL,1000,9,32,NULL,24,16,24,NULL,44,8,48,NULL,61,19,54,NULL,20,20,20,NULL,16,23,2,59:02.2,1pm10,1061
22976,2014/1/21,17,110000002,NULL,NULL,1000,NULL,1000,10,52,NULL,25,26,59,NULL,47,20,38,NULL,61,19,91,NULL,22,22,50,NULL,18,25,2,59:02.2,1,1062
22977,2014/1/21,18,110000002,NULL,NULL,900,NULL,1000,9,54,NULL,27,27,59,NULL,46,20,43,NULL,61,19,74,NULL,24,24,55,NULL,19,28,2,59:02.2,1,1063
22978,2014/1/21,19,110000002,NULL,NULL,1100,NULL,1000,12,59,NULL,28,30,42,NULL,44,14,35,NULL,61,19,86,NULL,27,27,63,NULL,21,30,2,59:02.2,1,1064
22979,2014/1/21,20,110000002,NULL,NULL,1400,NULL,1000,14,80,NULL,30,40,53,NULL,46,18,13,NULL,61,19,104,NULL,35,35,99,NULL,28,39,2,59:02.2,1,1065
22980,2014/1/21,21,110000002,NULL,NULL,1900,NULL,1000,19,79,NULL,33,40,53,NULL,46,18,12,NULL,61,19,104,NULL,35,35,99,NULL,28,39,2,59:02.2,1,1066
22981,2014/1/21,22,110000002,NULL,NULL,1500,NULL,1000,15,57,NULL,35,29,43,NULL,47,15,21,NULL,61,19,80,NULL,38,38,74,NULL,30,43,2,59:02.2,1,1067
